pk,symbol,name,sector,industry
7748,VCXA,10X Capital Venture Acquisition Corp,,
7749,VCXAU,10X Capital Venture Acquisition Corp,,
7750,VCXAW,10X Capital Venture Acquisition Corp,,
7751,VCXB,10X Capital Venture Acquisition Corp,,
7752,VCYT,Veracyte Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7753,VEC,Vectrus Inc,,
7754,VECO,Veeco Instruments Inc,Technology,Semiconductors
7755,VECT,VectivBio Holding AG Ordinary Shares,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
7756,VEEE,Twin Vee PowerCats Co,Consumer Services,Other Specialty Stores
7757,VEEV,Veeva Systems Inc,Health Care,Managed Health Care
7758,VEL,Velocity Financial Inc,Finance,Finance: Consumer Services
7759,VELO,Velocity Acquisition Corp,,
7760,VENA,Venus Acquisition Corporation,Finance,Business Services
7761,VENAR,Venus Acquisition Corporation,Finance,Business Services
7762,VENAW,Venus Acquisition Corporation,Finance,Business Services
7763,VEON,VEON Ltd,Public Utilities,Telecommunications Equipment
7764,VERA,Vera Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7765,VERB,Verb Technology Company Inc,Technology,EDP Services
7766,VERBW,Verb Technology Company Inc,Technology,EDP Services
7767,VERI,Veritone Inc,Technology,EDP Services
7768,VERO,Venus Concept Inc,Health Care,Medical/Dental Instruments
7769,VERU,Veru Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7770,VERV,Verve Therapeutics Inc,Consumer Durables,Specialty Chemicals
7771,VERX,Vertex Inc,Technology,EDP Services
7772,VERY,Vericity Inc,Finance,Life Insurance
7773,VET,Vermilion Energy Inc,,
8122,WYY,WidePoint Corporation,Technology,EDP Services
7774,VEV,Vicinity Motor Corp,Capital Goods,Building Materials
7775,VFC,V,Consumer Non-Durables,Apparel
7776,VFF,Village Farms International Inc,,
7777,VFL,Delaware Investments National Municipal Income Fd,Finance,Finance/Investors Services
7778,VG,Vonage Holdings Corp,Public Utilities,Telecommunications Equipment
7779,VGFC,The Very Good Food Company Inc,Basic Industries,Precious Metals
7780,VGI,Virtus Global Multi-Sector Income Fd,Finance,Investment Managers
7781,VGII,Virgin Group Acquisition Corp,,
7782,VGM,Invesco Trust for Investment Grade Municipals  (DE),Finance,Trusts Except Educational Religious and Charitable
7783,VGR,Vector Group Ltd,Consumer Non-Durables,Farming/Seeds/Milling
7784,VGZ,Vista Gold Corp,,
7785,VHAQ,Viveon Health Acquisition Corp,,
7786,VHC,VirnetX Holding Corp,Miscellaneous,Multi-Sector Companies
7787,VHI,Valhi Inc,Basic Industries,Multi-Sector Companies
7788,VHNA,Vahanna Tech Edge Acquisition I Corp,,
7789,VHNAU,Vahanna Tech Edge Acquisition I Corp,,
7790,VHNAW,Vahanna Tech Edge Acquisition I Corp,,
7791,VIA,Via Renewables Inc,Public Utilities,Power Generation
7792,VIAO,VIA optronics AG,Technology,Semiconductors
7793,VIASP,Via Renewables Inc,Public Utilities,Power Generation
7794,VIAV,Viavi Solutions Inc,Technology,Radio And Television Broadcasting And Communications Equipment
7795,VICI,VICI Properties Inc,Consumer Services,Real Estate Investment Trusts
7796,VICR,Vicor Corporation,Capital Goods,Industrial Machinery/Components
7797,VIEW,View Inc,,
7798,VIEWW,View Inc,,
7799,VIGL,Vigil Neuroscience Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7800,VII,7GC & Co,,
7801,VINC,Vincerx Pharma Inc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
7802,VINE,Fresh Vine Wine Inc,Consumer Non-Durables,Beverages (Production/Distribution)
7803,VINO,Gaucho Group Holdings Inc,Finance,Real Estate
7804,VINP,Vinci Partners Investments Ltd,Finance,Investment Managers
7805,VIOT,Viomi Technology Co,Consumer Durables,Home Furnishings
7806,VIPS,Vipshop Holdings Limited,Consumer Services,Catalog/Specialty Distribution
7807,VIR,Vir Biotechnology Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7808,VIRC,Virco Manufacturing Corporation,Consumer Durables,Industrial Specialties
7809,VIRI,Virios Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7810,VIRT,Virtu Financial Inc,Finance,Investment Bankers/Brokers/Service
7811,VIRX,Viracta Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7812,VISL,Vislink Technologies Inc,Capital Goods,Telecommunications Equipment
7813,VIST,Vista Oil & Gas S,Energy,Oil & Gas Production
7814,VITL,Vital Farms Inc,,Farming/Seeds/Milling
7815,VIV,Telefonica Brasil S,Public Utilities,Telecommunications Equipment
7816,VIVE,Viveve Medical Inc,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
7817,VIVK,Vivakor Inc,Energy,Oilfield Services/Equipment
7818,VIVO,Meridian Bioscience Inc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
7819,VJET,voxeljet AG,Capital Goods,Industrial Machinery/Components
7820,VKI,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE),Finance,Finance Companies
7821,VKQ,Invesco Municipal Trust,Finance,Trusts Except Educational Religious and Charitable
7822,VKTX,Viking Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7823,VLAT,Valor Latitude Acquisition Corp,Finance,Business Services
7824,VLATW,Valor Latitude Acquisition Corp,Finance,Business Services
7825,VLCN,Volcon Inc,,
7826,VLD,Velo3D Inc,Capital Goods,Wholesale Distributors
7827,VLDR,Velodyne Lidar Inc,Capital Goods,Industrial Machinery/Components
7828,VLDRW,Velodyne Lidar Inc,Capital Goods,Industrial Machinery/Components
7829,VLGEA,Village Super Market Inc,Consumer Services,Food Chains
7830,VLN,Valens Semiconductor Ltd,,
7831,VLNS,The Valens Company Inc,,
7832,VLO,Valero Energy Corporation,Energy,Integrated oil Companies
7833,VLON,Vallon Pharmaceuticals Inc,Consumer Durables,Specialty Chemicals
7834,VLRS,Controladora Vuela Compania de Aviacion S,Transportation,Air Freight/Delivery Services
7835,VLT,Invesco High Income Trust II,Finance,Trusts Except Educational Religious and Charitable
7836,VLTA,Volta Inc,Consumer Services,Catalog/Specialty Distribution
7837,VLY,Valley National Bancorp,Finance,Major Banks
7838,VLYPO,Valley National Bancorp 5,Finance,Major Banks
7839,VLYPP,Valley National Bancorp 6,Finance,Major Banks
7840,VMAR,Vision Marine Technologies Inc,,
7841,VMC,Vulcan Materials Company (Holding Company),,
7842,VMCAU,Valuence Merger Corp,,
7843,VMD,Viemed Healthcare Inc,,
7844,VMEO,Vimeo Inc,Technology,Computer Software: Prepackaged Software
7845,VMGA,VMG Consumer Acquisition Corp,,
7846,VMGAU,VMG Consumer Acquisition Corp,,
7847,VMI,Valmont Industries Inc,Capital Goods,Construction/Ag Equipment/Trucks
7848,VMO,Invesco Municipal Opportunity Trust,Finance,Trusts Except Educational Religious and Charitable
7849,VMW,Vmware Inc,Technology,Computer Software: Prepackaged Software
7850,VNCE,Vince Holding Corp,,
7851,VNDA,Vanda Pharmaceuticals Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7852,VNE,Veoneer Inc,,
7853,VNET,VNET Group Inc,Technology,EDP Services
7854,VNO,Vornado Realty Trust,Consumer Services,Real Estate Investment Trusts
7855,VNO^L,Vornado Realty Trust Pfd Ser L %,,
7856,VNO^M,Vornado Realty Trust 5,,
7857,VNO^N,Vornado Realty Trust 5,,
7858,VNO^O,Vornado Realty Trust 4,,
7859,VNOM,Viper Energy Partners LP Common Unit,Energy,Oil & Gas Production
7860,VNRX,VolitionRX Limited,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
7861,VNT,Vontier Corporation,Capital Goods,Industrial Machinery/Components
7862,VNTR,Venator Materials PLC Ordinary Shares,Basic Industries,Major Chemicals
7863,VOC,VOC Energy Trust Units of Beneficial Interest,Energy,Oil & Gas Production
7864,VOD,Vodafone Group Plc,Public Utilities,Telecommunications Equipment
7865,VOLT,Volt Information Sciences Inc,Technology,Diversified Commercial Services
7866,VOR,Vor Biopharma Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7867,VORB,Virgin Orbit Holdings Inc,,
7868,VORBW,Virgin Orbit Holdings Inc,,
7869,VOXX,VOXX International Corporation,Consumer Non-Durables,Consumer Electronics/Appliances
7870,VOYA,Voya Financial Inc,Finance,Investment Managers
7871,VOYA^B,Voya Financial Inc,,
7872,VPCB,VPC Impact Acquisition Holdings II Class A ordinary shre,Finance,Business Services
7873,VPCBW,VPC Impact Acquisition Holdings II Warrant,Finance,Business Services
7874,VPG,Vishay Precision Group Inc,Capital Goods,Industrial Machinery/Components
7875,VPV,Invesco Pennsylvania Value Municipal Income Trust  (DE),Finance,Trusts Except Educational Religious and Charitable
7876,VQS,VIQ Solutions Inc,,
7877,VRA,Vera Bradley Inc,Consumer Non-Durables,Apparel
7878,VRAR,The Glimpse Group Inc,Technology,Retail: Computer Software & Peripheral Equipment
7879,VRAY,ViewRay Inc,Health Care,Industrial Specialties
7880,VRCA,Verrica Pharmaceuticals Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7881,VRDN,Viridian Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7882,VRE,Veris Residential Inc,Consumer Services,Real Estate Investment Trusts
7883,VREX,Varex Imaging Corporation,Health Care,Medical Electronics
7884,VRM,Vroom Inc,Consumer Services,Other Specialty Stores
7885,VRME,VerifyMe Inc,Miscellaneous,Diversified Manufacture
7886,VRNA,Verona Pharma plc American Depositary Share,Health Care,Biotechnology: Pharmaceutical Preparations
7887,VRNS,Varonis Systems Inc,Technology,Computer Software: Prepackaged Software
7888,VRNT,Verint Systems Inc,Technology,EDP Services
7889,VRPX,Virpax Pharmaceuticals Inc,Consumer Durables,Specialty Chemicals
7890,VRRM,Verra Mobility Corporation,Miscellaneous,Other Consumer Services
7891,VRS,Verso Corporation,Basic Industries,Paper
7892,VRSK,Verisk Analytics Inc,Miscellaneous,Business Services
7893,VRSN,VeriSign Inc,Technology,EDP Services
7894,VRT,Vertiv Holdings LLC Class A,Consumer Durables,Electrical Products
7895,VRTS,Virtus Investment Partners Inc,Finance,Investment Managers
7896,VRTV,Veritiv Corporation,,
7897,VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Biotechnology: Pharmaceutical Preparations
7898,VS,Versus Systems Inc,,
7899,VSACU,Vision Sensing Acquisition Corp,,
7900,VSAT,ViaSat Inc,Technology,Radio And Television Broadcasting And Communications Equipment
7901,VSCO,Victorias Secret & Co,,
7902,VSEC,VSE Corporation,,
7903,VSH,Vishay Intertechnology Inc,Capital Goods,Industrial Machinery/Components
7904,VST,Vistra Corp,Public Utilities,Power Generation
7905,VSTA,Vasta Platform Limited Class A Ordinary Shares,Consumer Services,Other Consumer Services
7906,VSTM,Verastem Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7907,VSTO,Vista Outdoor Inc,Consumer Non-Durables,Recreational Products/Toys
7908,VTAQ,Ventoux CCM Acquisition Corp,,
7909,VTAQU,Ventoux CCM Acquisition Corp,,
7910,VTAQW,Ventoux CCM Acquisition Corp,,
7911,VTEX,VTEX Class A Common Shares,,
7912,VTGN,VistaGen Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7913,VTIQ,VectoIQ Acquisition Corp,,
7914,VTIQU,VectoIQ Acquisition Corp,,
7915,VTIQW,VectoIQ Acquisition Corp,,
7916,VTN,Invesco Trust for Investment Grade New York Municipals,Finance,Finance Companies
7917,VTNR,Vertex Energy Inc,Energy,Oilfield Services/Equipment
7918,VTOL,Bristow Group Inc,Energy,Metal Fabrications
7919,VTR,Ventas Inc,Consumer Services,Real Estate Investment Trusts
7920,VTRS,Viatris Inc,Consumer Durables,Specialty Chemicals
7921,VTRU,Vitru Limited Common Shares,Consumer Services,Other Consumer Services
7922,VTSI,VirTra Inc,Capital Goods,Military/Government/Technical
7923,VTVT,vTv Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7924,VTYX,Ventyx Biosciences Inc,Consumer Durables,Specialty Chemicals
7925,VUZI,Vuzix Corporation,Capital Goods,Industrial Machinery/Components
7926,VVI,Viad Corp,Miscellaneous,Business Services
7927,VVNT,Vivint Smart Home Inc,Miscellaneous,Diversified Manufacture
7928,VVOS,Vivos Therapeutics Inc,Health Care,Medical Specialities
7929,VVPR,VivoPower International PLC Ordinary Shares,,
7930,VVR,Invesco Senior Income Trust  (DE),Finance,Trusts Except Educational Religious and Charitable
7931,VVV,Valvoline Inc,Basic Industries,Automotive Aftermarket
7932,VWE,Vintage Wine Estates Inc,Consumer Non-Durables,Beverages (Production/Distribution)
7933,VWEWW,Vintage Wine Estates Inc,Consumer Non-Durables,Beverages (Production/Distribution)
7934,VWTR,Vidler Water Resources Inc,Public Utilities,Water Supply
7935,VXRT,Vaxart Inc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
7936,VYGG,Vy Global Growth Class A Ordinary Shares,Finance,Business Services
7937,VYGR,Voyager Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7938,VYNE,VYNE Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7939,VYNT,Vyant Bio Inc,Health Care,Biotechnology: Pharmaceutical Preparations
7940,VZ,Verizon Communications Inc,Public Utilities,Telecommunications Equipment
7941,VZIO,VIZIO Holding Corp,Consumer Non-Durables,Consumer Electronics/Appliances
7942,VZLA,Vizsla Silver Corp,,
7943,W,Wayfair Inc,Consumer Services,Catalog/Specialty Distribution
7944,WAB,Westinghouse Air Brake Technologies Corporation,Capital Goods,Railroads
7945,WABC,Westamerica Bancorporation,Finance,Major Banks
7946,WAFD,Washington Federal Inc,Finance,Major Banks
7947,WAFDP,Washington Federal Inc,Finance,Major Banks
7948,WAFU,Wah Fu Education Group Limited Ordinary Shares,Consumer Services,Other Consumer Services
7949,WAL,Western Alliance Bancorporation  (DE),Finance,Major Banks
7950,WAL^A,Western Alliance Bancorporation Depositary Shares Each Representing a 1/400th Interest in a Share of 4,,
7951,WALD,Waldencast Acquisition Corp,Finance,Business Services
7952,WALDW,Waldencast Acquisition Corp,Finance,Business Services
7953,WARR,Warrior Technologies Acquisition Company Class A,,
7954,WASH,Washington Trust Bancorp Inc,Finance,Major Banks
7955,WAT,Waters Corporation,Health Care,Medical Specialities
7956,WATT,Energous Corporation,Capital Goods,Industrial Machinery/Components
7957,WAVD,WaveDancer Inc,Technology,EDP Services
7958,WAVE,Eco Wave Power Global AB (publ),,
7959,WAVSU,Western Acquisition Ventures Corp,,
7960,WB,Weibo Corporation,Technology,Internet and Information Services
7961,WBA,Walgreens Boots Alliance Inc,Health Care,Medical/Nursing Services
7962,WBEV,Winc Inc,Consumer Non-Durables,Beverages (Production/Distribution)
7963,WBS,Webster Financial Corporation,Finance,Major Banks
7964,WBS^F,Webster Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 5,,
7965,WBS^G,Webster Financial Corporation Depositary Shares each representing a 1/40th interest in a share of 6,,
7966,WBT,Welbilt Inc,Capital Goods,Diversified Manufacture
7967,WBX,Wallbox N,,
7968,WCC,WESCO International Inc,Consumer Non-Durables,Telecommunications Equipment
7969,WCC^A,WESCO International Inc,,
7970,WCN,Waste Connections Inc,Public Utilities,Power Generation
7971,WD,Walker & Dunlop Inc,Finance,Finance: Consumer Services
7972,WDAY,Workday Inc,Technology,Computer Software: Prepackaged Software
7973,WDC,Western Digital Corporation,Technology,Electronic Components
7974,WDFC,WD-40 Company,Basic Industries,Industrial Specialties
7975,WDH,Waterdrop Inc,,
7976,WDI,Western Asset Diversified Income Fd,Finance,Trusts Except Educational Religious and Charitable
7977,WE,WeWork Inc,Consumer Services,Real Estate
7978,WEA,Western Asset Bond Fd,Finance,Trusts Except Educational Religious and Charitable
7979,WEAV,Weave Communications Inc,Technology,EDP Services
7980,WEBR,Weber Inc,Consumer Durables,Building Products
7981,WEC,WEC Energy Group Inc,Public Utilities,Power Generation
7982,WEI,Weidai Ltd,Finance,Finance: Consumer Services
7983,WEJO,Wejo Group Limited Common Shares,,
7984,WEJOW,Wejo Group Limited Warrant,,
7985,WELL,Welltower Inc,Consumer Services,Real Estate Investment Trusts
7986,WEN,Wendy's Company (The),Consumer Services,Restaurants
7987,WERN,Werner Enterprises Inc,Transportation,Trucking Freight/Courier Services
7988,WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,Energy,Oilfield Services/Equipment
7989,WETF,WisdomTree Investments Inc,Finance,Investment Managers
7990,WEX,WEX Inc,Technology,EDP Services
7991,WEYS,Weyco Group Inc,Consumer Non-Durables,Shoe Manufacturing
7992,WF,Woori Financial Group Inc,Finance,Commercial Banks
7993,WFC,Wells Fargo & Company,Finance,Major Banks
7994,WFC^A,Wells Fargo & Company Depositary Shares,,
7995,WFC^C,Wells Fargo & Company Depositary Shares,,
7996,WFC^D,Wells Fargo & Company Depositary Shares,,
7997,WFC^L,Wells Fargo & Company Wells Fargo & Company 7,,
7998,WFC^Q,Wells Fargo & Company Depositary Shares,,
7999,WFC^R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg),,
8000,WFC^Y,Wells Fargo & Company Depositary Shares,,
8001,WFC^Z,Wells Fargo & Company Depositary Shares,,
8002,WFCF,Where Food Comes From Inc,Technology,Computer Software: Prepackaged Software
8003,WFG,West Fraser Timber Co,,
8004,WFRD,Weatherford International plc Ordinary Shares,Energy,Metal Fabrications
8005,WGO,Winnebago Industries Inc,Consumer Non-Durables,Homebuilding
8006,WH,Wyndham Hotels & Resorts Inc,Consumer Services,Hotels/Resorts
8007,WHD,Cactus Inc,Energy,Metal Fabrications
8008,WHF,WhiteHorse Finance Inc,Finance,Finance Companies
8009,WHG,Westwood Holdings Group Inc,,
8010,WHLM,Wilhelmina International Inc,Miscellaneous,Business Services
8011,WHLR,Wheeler Real Estate Investment Trust Inc,Consumer Services,Real Estate Investment Trusts
8012,WHLRD,Wheeler Real Estate Investment Trust Inc,Consumer Services,Real Estate Investment Trusts
8013,WHLRL,Wheeler Real Estate Investment Trust Inc,,
8014,WHLRP,Wheeler Real Estate Investment Trust Inc,Consumer Services,Real Estate Investment Trusts
8015,WHR,Whirlpool Corporation,Consumer Durables,Consumer Electronics/Appliances
8016,WIA,Western Asset Inflation-Linked Income Fd,Finance,Trusts Except Educational Religious and Charitable
8017,WILC,G,Consumer Non-Durables,Food Distributors
8018,WIMI,WiMi Hologram Cloud Inc,Technology,Computer Software: Prepackaged Software
8019,WINA,Winmark Corporation,Miscellaneous,Diversified Commercial Services
8020,WING,Wingstop Inc,Consumer Services,Restaurants
8021,WINT,Windtree Therapeutics Inc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
